Timestamp,Total_RAM_GB,Used_RAM_GB,Free_RAM_GB,Python_RSS_MB,Python_VSZ_MB,Python_CPU%
2025-10-27 06:13:48,62,49,1,47580.6,55649.3,148
2025-10-27 06:14:48,62,49,1,47734.8,55649.3,148
2025-10-27 06:15:48,62,50,1,48000,55649.3,148
2025-10-27 06:16:48,62,50,0,48070.7,55649.3,148
2025-10-27 06:17:48,62,50,1,48179.4,55649.3,148
2025-10-27 06:18:48,62,50,0,48274.7,55649.3,148
2025-10-27 06:19:48,62,50,0,48355.3,55649.3,148
2025-10-27 06:20:48,62,50,0,48451.6,55649.3,148
2025-10-27 06:21:48,62,50,1,48550.3,55649.3,148
2025-10-27 06:22:48,62,50,0,48632.4,55649.3,148
2025-10-27 06:23:48,62,50,0,48736,55649.3,148
2025-10-27 06:24:48,62,51,1,48805.6,55649.3,147
2025-10-27 06:25:48,62,51,0,48878.9,55649.3,147
2025-10-27 06:26:48,62,51,0,48946.5,55649.3,147
2025-10-27 06:27:48,62,51,0,49031.3,55649.3,147
2025-10-27 06:28:48,62,51,1,49100.9,55649.3,147
2025-10-27 06:29:48,62,51,0,49182.9,55649.3,147
2025-10-27 06:30:48,62,51,1,49249.4,55649.3,147
2025-10-27 06:31:48,62,51,1,49320.5,55649.3,147
2025-10-27 06:32:48,62,51,0,49397.5,55649.3,147
2025-10-27 06:33:48,62,51,0,49465.2,55649.3,147
2025-10-27 06:34:48,62,51,1,49540.6,55649.3,147
2025-10-27 06:35:48,62,51,0,49598.8,55649.3,147
2025-10-27 06:36:48,62,51,0,49658.9,55649.3,147
2025-10-27 06:37:48,62,51,0,49722.2,55649.3,147
2025-10-27 06:38:48,62,52,1,49789.3,55649.3,147
2025-10-27 06:39:48,62,52,0,49863.4,55649.3,147
2025-10-27 06:40:48,62,52,0,49926.5,55649.3,147
2025-10-27 06:41:48,62,52,1,49989.3,55649.3,147
2025-10-27 06:42:48,62,52,0,50054.1,55649.3,147
2025-10-27 06:43:48,62,52,0,50128,55649.3,147
2025-10-27 06:44:48,62,52,0,50200.4,55649.3,147
2025-10-27 06:45:49,62,52,1,50266.9,55649.3,147
2025-10-27 06:46:49,62,52,0,50336.4,55649.3,147
2025-10-27 06:47:49,62,52,0,50400.3,55649.3,147
2025-10-27 06:48:49,62,52,0,50467.7,55649.3,147
2025-10-27 06:49:49,62,52,1,50524,55649.3,147
2025-10-27 06:50:49,62,52,0,50590.1,55649.3,147
2025-10-27 06:51:49,62,52,0,50656.4,55649.3,147
2025-10-27 06:52:49,62,52,1,50717.8,55649.3,147
2025-10-27 06:53:49,62,52,0,50786.2,55649.3,147
2025-10-27 06:54:49,62,53,0,50848.4,55649.3,147
2025-10-27 06:55:49,62,53,0,50918.6,55649.3,147
2025-10-27 06:56:49,62,53,0,50978.3,55649.3,147
2025-10-27 06:57:49,62,53,0,51042,55649.3,147
2025-10-27 06:58:49,62,53,0,51108.1,55649.3,147
2025-10-27 06:59:49,62,53,0,51168.7,55649.3,147
2025-10-27 07:00:49,62,53,0,51230.4,55649.3,147
2025-10-27 07:01:49,62,53,0,51297.4,55649.3,147
2025-10-27 07:02:49,62,53,0,51362.4,55649.3,147
2025-10-27 07:03:49,62,53,1,51427.3,55649.3,147
2025-10-27 07:04:49,62,53,1,51488.8,55649.3,147
2025-10-27 07:05:49,62,53,0,51550.9,55649.3,146
2025-10-27 07:06:49,62,53,0,51612.3,55649.3,146
2025-10-27 07:07:49,62,53,1,51672.8,55649.3,146
2025-10-27 07:08:49,62,53,0,51740.4,55649.3,146
2025-10-27 07:09:49,62,53,1,51804.3,55649.3,146
2025-10-27 07:10:49,62,54,0,51873.4,55649.3,146
2025-10-27 07:11:49,62,54,1,51934.9,55649.3,146
2025-10-27 07:12:49,62,54,0,52004.1,55649.3,146
2025-10-27 07:13:49,62,54,0,52066.7,55649.3,146
2025-10-27 07:14:49,62,54,0,52118.3,55649.3,146
2025-10-27 07:15:49,62,54,1,52177.2,55649.3,146
2025-10-27 07:16:49,62,54,0,52239.1,55649.3,146
2025-10-27 07:17:49,62,54,0,52300.3,55649.3,146
2025-10-27 07:18:49,62,54,0,52360.1,55649.3,146
2025-10-27 07:19:49,62,54,0,52416.9,55649.3,146
2025-10-27 07:20:49,62,54,0,52466.7,55649.3,146
2025-10-27 07:21:49,62,54,0,52529.8,55649.3,146
2025-10-27 07:22:49,62,54,1,52594.9,55649.3,146
2025-10-27 07:23:49,62,54,0,52658.4,55649.3,146
2025-10-27 07:24:49,62,54,0,52714.2,55649.3,146
2025-10-27 07:25:49,62,54,1,52769,55649.3,146
2025-10-27 07:26:49,62,55,0,52826.3,55649.3,146
2025-10-27 07:27:50,62,55,0,53407.6,106753,146
2025-10-27 07:28:50,62,55,0,53404.2,106753,146
2025-10-27 07:29:50,62,55,0,52873.9,106753,146
2025-10-27 07:30:50,62,54,1,52404.5,106753,146
2025-10-27 07:31:50,62,54,0,52466.1,106753,146
2025-10-27 07:32:50,62,54,0,52534.2,106753,146
2025-10-27 07:33:50,62,54,0,52597.8,106753,146
2025-10-27 07:34:50,62,54,0,52658.9,106753,146
2025-10-27 07:35:50,62,54,0,52736.8,106753,146
2025-10-27 07:36:50,62,54,1,52410.3,106753,146
2025-10-27 07:37:50,62,53,0,52004,106753,145
2025-10-27 07:38:50,62,54,0,52296.4,106753,145
2025-10-27 07:39:50,62,54,0,52589.3,106753,145
2025-10-27 07:40:50,62,54,1,52691.1,106753,145
2025-10-27 07:41:50,62,54,0,52812.3,106753,145
2025-10-27 07:42:50,62,54,1,52978.4,106753,145
2025-10-27 07:43:50,62,55,0,53087.5,106753,145
2025-10-27 07:44:50,62,55,0,53201.2,106753,145
2025-10-27 07:45:50,62,55,0,53280.4,106753,145
2025-10-27 07:46:50,62,55,0,53349.5,106753,145
2025-10-27 07:47:50,62,55,0,53416.7,106753,145
2025-10-27 07:48:50,62,55,0,53500,106753,145
2025-10-27 07:49:50,62,55,0,53581.2,106753,145
2025-10-27 07:50:50,62,55,1,53648.6,106753,145
2025-10-27 07:51:50,62,55,0,53724.8,106753,145
2025-10-27 07:52:50,62,55,1,53815.6,106753,145
2025-10-27 07:53:50,62,55,0,53912.7,106753,145
2025-10-27 07:54:50,62,55,1,53970.7,106753,145
2025-10-27 07:55:50,62,56,1,54025.5,106753,145
2025-10-27 07:56:50,62,56,0,54087.9,106753,145
2025-10-27 07:57:50,62,56,0,54146.6,106753,145
2025-10-27 07:58:50,62,56,0,54211,106753,145
2025-10-27 07:59:50,62,56,0,54264.6,106753,145
2025-10-27 08:00:50,62,56,0,54319.6,106753,145
2025-10-27 08:01:50,62,56,0,54379,106817,145
2025-10-27 08:02:50,62,56,0,54434.9,106817,145
2025-10-27 08:03:50,62,56,0,54488.1,106817,145
2025-10-27 08:04:50,62,56,0,54539.8,106817,144
2025-10-27 08:05:50,62,56,0,54597.4,106817,144
2025-10-27 08:06:50,62,56,0,54773.7,106881,144
2025-10-27 08:07:51,62,56,0,54953.2,106881,144
2025-10-27 08:08:51,62,56,0,55065.6,106881,144
2025-10-27 08:09:51,62,57,0,55166.8,106881,144
2025-10-27 08:10:51,62,57,0,55243.4,106881,144
2025-10-27 08:11:51,62,57,0,55355.9,106881,144
2025-10-27 08:12:51,62,57,0,55495.9,106881,144
2025-10-27 08:13:51,62,57,0,55625.3,106881,144
2025-10-27 08:14:51,62,57,0,55728.2,106881,144
2025-10-27 08:15:51,62,57,0,55831.3,106881,144
2025-10-27 08:16:51,62,57,0,55925.7,106881,144
2025-10-27 08:17:51,62,57,0,56009.4,106945,144
2025-10-27 08:18:51,62,57,0,56071.6,106945,144
2025-10-27 08:19:51,62,58,0,56139.3,106945,144
2025-10-27 08:20:51,62,58,0,56221.1,106945,144
2025-10-27 08:21:51,62,58,0,56292.8,106945,144
2025-10-27 08:22:51,62,58,0,56263.9,106945,144
2025-10-27 08:23:51,62,58,0,56283,106945,144
2025-10-27 08:24:51,62,58,0,55907.7,106945,144
2025-10-27 08:25:51,62,57,0,54401.9,106945,144
2025-10-27 08:26:51,62,56,0,54498,106945,144
2025-10-27 08:27:51,62,56,1,54520.3,106945,144
2025-10-27 08:28:51,62,56,0,54609.2,106945,144
2025-10-27 08:29:51,62,57,0,54737.6,106945,144
2025-10-27 08:30:51,62,57,1,54848.2,106945,144
2025-10-27 08:31:51,62,57,0,54938.1,106945,143
2025-10-27 08:32:51,62,57,1,55034.4,106945,143
2025-10-27 08:33:51,62,56,0,54659,106945,143
2025-10-27 08:34:51,62,56,1,54449.9,106945,143
2025-10-27 08:35:51,62,56,0,54391.4,106945,143
2025-10-27 08:36:51,62,56,0,54486.4,106945,143
2025-10-27 08:37:51,62,57,0,54573.8,106945,143
2025-10-27 08:38:51,62,57,0,54665.9,106945,143
2025-10-27 08:39:51,62,57,0,54744.5,106944,143
2025-10-27 08:40:51,62,57,0,54825,106945,143
2025-10-27 08:41:51,62,57,1,54905,106945,143
2025-10-27 08:42:51,62,58,1,54994.7,106945,143
2025-10-27 08:43:51,62,57,0,55078.5,106945,143
2025-10-27 08:44:52,62,57,0,55164.5,106945,143
2025-10-27 08:45:52,62,58,0,55231.8,106945,143
2025-10-27 08:46:52,62,58,0,55313.8,106945,143
2025-10-27 08:47:52,62,58,0,55423.8,106945,143
2025-10-27 08:48:52,62,58,1,55539.2,106945,143
2025-10-27 08:49:52,62,58,0,55628.3,106945,143
2025-10-27 08:50:52,62,58,0,55720.8,106945,143
2025-10-27 08:51:52,62,58,0,55807.4,106945,143
2025-10-27 08:52:52,62,58,0,55883.9,106945,143
2025-10-27 08:53:52,62,58,0,55961.9,106945,143
2025-10-27 08:54:52,62,58,0,56029,106945,143
2025-10-27 08:55:52,62,58,0,56107,106945,143
2025-10-27 08:56:52,62,58,1,56174.3,106945,143
2025-10-27 08:57:52,62,58,1,56244.3,106945,143
2025-10-27 08:58:52,62,58,1,56312.6,106945,143
2025-10-27 08:59:52,62,58,1,56377.8,106945,143
2025-10-27 09:00:52,62,58,0,56451.8,106945,143
2025-10-27 09:01:52,62,58,0,56524,106945,143
2025-10-27 09:02:52,62,58,0,56585.6,106945,143
2025-10-27 09:03:52,62,58,0,56653.6,106945,143
2025-10-27 09:04:52,62,58,0,56713.2,106945,143
2025-10-27 09:05:52,62,58,0,56778.2,106945,143
2025-10-27 09:06:52,62,59,0,56841.9,106945,143
2025-10-27 09:07:52,62,59,0,56905.9,106945,143
2025-10-27 09:08:52,62,59,0,56971.4,106945,143
2025-10-27 09:09:52,62,59,0,56828.2,106945,143
2025-10-27 09:10:52,62,59,0,56827,106945,143
2025-10-27 09:11:52,62,59,0,56785.8,106943,143
2025-10-27 09:12:52,62,59,0,56770,106945,143
2025-10-27 09:13:52,62,59,0,56813.8,106945,142
2025-10-27 09:14:52,62,59,0,56707.8,106945,142
2025-10-27 09:15:52,62,59,0,56693.1,106945,142
2025-10-27 09:16:52,62,59,0,56495.3,106945,142
2025-10-27 09:17:52,62,59,0,56552.8,106945,142
2025-10-27 09:18:52,62,59,0,56452.8,106945,142
2025-10-27 09:19:52,62,59,0,56435.6,106945,142
2025-10-27 09:20:52,62,59,0,56455.4,106943,142
2025-10-27 09:21:52,62,59,0,56454.5,106945,142
2025-10-27 09:22:52,62,59,0,56510.4,106945,142
2025-10-27 09:23:52,62,59,0,56481,106945,142
2025-10-27 09:24:52,62,59,0,56492.9,106945,142
2025-10-27 09:25:53,62,59,0,56466.6,106945,142
2025-10-27 09:26:53,62,59,0,56413.5,106944,142
2025-10-27 09:27:53,62,59,0,56478.1,106945,142
2025-10-27 09:28:53,62,59,0,56334.1,106943,142
2025-10-27 09:29:53,62,59,0,56374.6,106945,142
2025-10-27 09:30:53,62,58,0,56265.4,106945,142
2025-10-27 09:31:53,62,58,0,55350.7,106943,142
2025-10-27 09:32:53,62,58,0,55396.8,106945,142
2025-10-27 09:33:53,62,58,0,55464.6,106945,142
2025-10-27 09:34:53,62,58,1,55527.9,106945,142
2025-10-27 09:35:53,62,58,0,55564.8,106944,142
2025-10-27 09:36:53,62,58,0,55682.9,106945,142
2025-10-27 09:37:53,62,58,0,55983.5,106945,142
2025-10-27 09:38:53,62,11,47,7574.45,106927,141
